id,generator,pdb_path,internal_cavity_count,total_internal_cavity_volume,max_internal_cavity_volume,mean_internal_cavity_volume,max_internal_cavity_depth,mean_internal_cavity_depth,internal_cavity_area_total,volume_per_residue,interface_cavity_volume,interface_cavity_count,external_cavity_count,external_cavity_volume_total,all_cavity_count,extraction_status,error
ADI-47083,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47083.pdb,1.0,177.55,177.55,177.55,4.69,1.42,150.82,0.7620171673819743,177.55,1.0,4.0,91.58,5.0,SUCCESS,
ADI-47084,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47084.pdb,1.0,26.57,26.57,26.57,3.89,1.78,43.39,0.1165350877192982,26.57,1.0,4.0,38.45,5.0,SUCCESS,
ADI-47085,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47085.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,184.26,7.0,SUCCESS,
ADI-47087,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47087.pdb,2.0,66.53,52.27,33.265,2.62,0.81,88.31,0.2956888888888889,52.27,1.0,7.0,97.86,9.0,SUCCESS,
ADI-47089,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47089.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.98,3.0,SUCCESS,
ADI-47090,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47090.pdb,1.0,74.74,74.74,74.74,2.16,0.64,84.57,0.3180425531914893,74.74,1.0,3.0,45.79,4.0,SUCCESS,
ADI-47091,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47091.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.34,4.0,SUCCESS,
ADI-47092,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47092.pdb,2.0,433.94,409.75,216.97,5.4,1.45,302.51,1.8624034334763948,433.94,2.0,4.0,95.26,6.0,SUCCESS,
ADI-47093,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47093.pdb,1.0,32.4,32.4,32.4,2.24,0.63,44.06,0.144,0.0,0.0,6.0,95.91,7.0,SUCCESS,
ADI-47094,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47094.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,74.3,3.0,SUCCESS,
ADI-47095,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47095.pdb,1.0,90.72,90.72,90.72,8.59,4.92,125.29,0.3927272727272727,90.72,1.0,5.0,112.96,6.0,SUCCESS,
ADI-47096,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47096.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.46,3.0,SUCCESS,
ADI-47097,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47097.pdb,2.0,182.52,147.53,91.26,3.06,0.76,218.56,0.7901298701298701,147.53,1.0,4.0,47.95,6.0,SUCCESS,
ADI-47098,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47098.pdb,1.0,62.42,62.42,62.42,6.46,2.28,91.44,0.2713913043478261,62.42,1.0,6.0,138.88,7.0,SUCCESS,
ADI-47099,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47099.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,71.07,5.0,SUCCESS,
ADI-47100,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47100.pdb,1.0,35.21,35.21,35.21,2.4,0.64,43.66,0.1498297872340425,35.21,1.0,6.0,101.95,7.0,SUCCESS,
ADI-47102,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47102.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,61.78,3.0,SUCCESS,
ADI-47103,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47103.pdb,1.0,32.18,32.18,32.18,2.4,0.73,46.02,0.1387068965517241,0.0,0.0,6.0,109.72,7.0,SUCCESS,
ADI-47104,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47104.pdb,1.0,45.58,45.58,45.58,2.47,0.66,64.98,0.1973160173160173,45.58,1.0,8.0,121.4,9.0,SUCCESS,
ADI-47105,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47105.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,104.11,8.0,SUCCESS,
ADI-47106,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47106.pdb,3.0,209.52,103.03,69.84,4.24,1.1266666666666667,221.2,0.8877966101694915,172.37,2.0,5.0,74.3,8.0,SUCCESS,
ADI-47107,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47107.pdb,2.0,70.2,45.36,35.1,3.0,1.03,98.26,0.3092511013215859,70.2,2.0,5.0,73.23,7.0,SUCCESS,
ADI-47109,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47109.pdb,1.0,31.32,31.32,31.32,2.08,0.66,46.08,0.1404484304932735,31.32,1.0,3.0,56.16,4.0,SUCCESS,
ADI-47113,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47113.pdb,1.0,57.67,57.67,57.67,2.16,0.7,65.5,0.2540528634361234,57.67,1.0,9.0,79.93,10.0,SUCCESS,
ADI-47111,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47111.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,83.37,5.0,SUCCESS,
ADI-47112,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47112.pdb,1.0,258.77,258.77,258.77,9.69,2.88,263.26,1.13,258.77,1.0,2.0,14.91,3.0,SUCCESS,
ADI-47114,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47114.pdb,1.0,105.84,105.84,105.84,4.24,1.77,104.17,0.4581818181818182,105.84,1.0,6.0,73.45,7.0,SUCCESS,
ADI-47116,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47116.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.94,3.0,SUCCESS,
ADI-47117,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47117.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,97.21,7.0,SUCCESS,
ADI-47119,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47119.pdb,2.0,346.03,275.4,173.015,4.84,1.49,307.53,1.472468085106383,346.03,2.0,4.0,113.18,6.0,SUCCESS,
ADI-47118,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47118.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.34,4.0,SUCCESS,
ADI-47120,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47120.pdb,1.0,50.33,50.33,50.33,4.37,2.02,68.96,0.21508547008547,50.33,1.0,3.0,84.02,4.0,SUCCESS,
ADI-47121,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47121.pdb,1.0,74.09,74.09,74.09,5.09,1.35,111.94,0.3221304347826087,74.09,1.0,4.0,44.72,5.0,SUCCESS,
ADI-47122,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47122.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,85.53,5.0,SUCCESS,
ADI-47123,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47123.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.94,2.0,SUCCESS,
ADI-47124,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47124.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,119.45,5.0,SUCCESS,
ADI-47125,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47125.pdb,1.0,47.74,47.74,47.74,3.6,1.9,77.65,0.204017094017094,47.74,1.0,3.0,49.03,4.0,SUCCESS,
ADI-47126,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47126.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,176.68,6.0,SUCCESS,
ADI-47127,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47127.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.41,2.0,SUCCESS,
ADI-47129,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47129.pdb,1.0,42.12,42.12,42.12,3.06,0.98,56.44,0.18,0.0,0.0,6.0,111.87,7.0,SUCCESS,
ADI-47130,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47130.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,59.620000000000005,3.0,SUCCESS,
ADI-47132,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47132.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,118.15,6.0,SUCCESS,
ADI-47131,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47131.pdb,2.0,42.120000000000005,25.27,21.06,3.98,1.67,86.07,0.1792340425531915,16.85,1.0,5.0,57.67,7.0,SUCCESS,
ADI-47133,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47133.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,72.35,5.0,SUCCESS,
ADI-47134,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47134.pdb,1.0,43.42,43.42,43.42,3.12,1.04,63.17,0.1832067510548523,0.0,0.0,4.0,56.16,5.0,SUCCESS,
ADI-47135,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47135.pdb,1.0,35.86,35.86,35.86,3.0,0.95,52.48,0.1487966804979253,0.0,0.0,3.0,111.02,4.0,SUCCESS,
ADI-47137,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47137.pdb,1.0,43.2,43.2,43.2,3.0,1.09,46.48,0.1928571428571428,43.2,1.0,3.0,62.64,4.0,SUCCESS,
ADI-47140,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47140.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,90.08,7.0,SUCCESS,
ADI-47139,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47139.pdb,1.0,121.82,121.82,121.82,3.0,0.8,111.69,0.5205982905982905,121.82,1.0,3.0,44.49,4.0,SUCCESS,
ADI-47141,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47141.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,78.41,4.0,SUCCESS,
ADI-47143,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47143.pdb,1.0,54.43,54.43,54.43,3.23,1.08,66.87,0.2286974789915966,54.43,1.0,7.0,80.78,8.0,SUCCESS,
ADI-47145,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47145.pdb,3.0,108.22,52.92,36.07333333333333,2.68,0.82,143.14,0.4605106382978723,82.08,2.0,2.0,34.34,5.0,SUCCESS,
ADI-47146,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47146.pdb,2.0,94.61,70.42,47.305,2.4,0.7150000000000001,117.5,0.4131441048034934,70.42,1.0,3.0,27.65,5.0,SUCCESS,
ADI-47148,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47148.pdb,1.0,52.92,52.92,52.92,4.33,1.8,65.06,0.2290909090909091,52.92,1.0,5.0,127.22,6.0,SUCCESS,
ADI-47147,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47147.pdb,3.0,139.96,52.27,46.653333333333336,3.5,0.9366666666666666,175.96,0.5905485232067511,139.96,3.0,6.0,60.91,9.0,SUCCESS,
ADI-47149,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47149.pdb,2.0,166.11,134.57,83.05499999999999,3.84,1.02,191.39,0.7038559322033898,134.57,1.0,4.0,51.19,6.0,SUCCESS,
ADI-47152,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47152.pdb,2.0,251.42,211.68,125.71,4.02,0.96,226.33,1.0837068965517245,251.42,2.0,3.0,52.7,5.0,SUCCESS,
ADI-47151,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47151.pdb,1.0,114.26,114.26,114.26,4.28,1.77,129.41,0.4925,114.26,1.0,7.0,166.54999999999998,8.0,SUCCESS,
ADI-47153,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47153.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,214.26,8.0,SUCCESS,
ADI-47154,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47154.pdb,2.0,139.1,122.04,69.55,2.4,0.73,168.9,0.6021645021645021,139.1,2.0,2.0,60.040000000000006,4.0,SUCCESS,
ADI-47155,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47155.pdb,1.0,54.43,54.43,54.43,5.66,2.53,73.41,0.2397797356828193,54.43,1.0,7.0,114.91,8.0,SUCCESS,
ADI-47156,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47156.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,134.57,6.0,SUCCESS,
ADI-47159,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47159.pdb,2.0,165.03,110.81,82.515,5.3,1.855,192.35,0.6963291139240506,110.81,1.0,8.0,90.09,10.0,SUCCESS,
ADI-47158,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47158.pdb,3.0,221.83,97.2,73.94333333333334,3.06,0.6699999999999999,245.46,0.9439574468085108,221.83,3.0,3.0,86.83,6.0,SUCCESS,
ADI-47160,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47160.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,109.95,6.0,SUCCESS,
ADI-47162,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47162.pdb,1.0,124.63,124.63,124.63,2.4,0.56,133.97,0.5171369294605809,124.63,1.0,2.0,14.04,3.0,SUCCESS,
ADI-47161,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47161.pdb,1.0,87.05,87.05,87.05,3.84,1.26,92.61,0.3672995780590717,0.0,0.0,2.0,20.52,3.0,SUCCESS,
ADI-47163,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47163.pdb,1.0,136.3,136.3,136.3,3.89,1.42,138.96,0.6084821428571429,136.3,1.0,3.0,37.8,4.0,SUCCESS,
ADI-47166,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47166.pdb,1.0,234.14,234.14,234.14,3.0,0.9,219.71,0.983781512605042,234.14,1.0,2.0,23.55,3.0,SUCCESS,
ADI-47165,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47165.pdb,2.0,112.97,75.17,56.485,3.45,1.145,123.87,0.4933187772925764,75.17,1.0,8.0,113.63,10.0,SUCCESS,
ADI-47173,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47173.pdb,1.0,60.05,60.05,60.05,3.23,1.4,69.21,0.2566239316239316,0.0,0.0,4.0,89.0,5.0,SUCCESS,
ADI-47174,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47174.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.22,2.0,SUCCESS,
ADI-47175,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47175.pdb,1.0,88.99,88.99,88.99,2.47,0.61,84.25,0.381931330472103,88.99,1.0,4.0,98.28,5.0,SUCCESS,
ADI-47176,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47176.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,170.64,7.0,SUCCESS,
ADI-47178,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47178.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,124.62,5.0,SUCCESS,
ADI-47177,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47177.pdb,1.0,220.1,220.1,220.1,4.84,1.4,196.78,0.9611353711790392,220.1,1.0,5.0,138.25,6.0,SUCCESS,
ADI-47179,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47179.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,140.18,5.0,SUCCESS,
ADI-47180,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47180.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,61.78,3.0,SUCCESS,
ADI-47181,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47181.pdb,1.0,25.92,25.92,25.92,2.62,0.88,35.42,0.1131877729257642,0.0,0.0,6.0,117.5,7.0,SUCCESS,
ADI-47182,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47182.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,108.64,7.0,SUCCESS,
ADI-47183,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47183.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,56.59,6.0,SUCCESS,
ADI-47184,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47184.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,112.75,7.0,SUCCESS,
ADI-47186,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47186.pdb,2.0,128.3,103.68,64.15,2.47,0.7150000000000001,127.71,0.5506437768240344,128.3,2.0,2.0,65.88,4.0,SUCCESS,
ADI-47187,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47187.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,117.07,7.0,SUCCESS,
ADI-47188,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47188.pdb,2.0,191.16000000000005,146.02,95.58,4.91,1.78,187.4,0.7931950207468881,191.16000000000005,2.0,7.0,141.48,9.0,SUCCESS,
ADI-47189,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47189.pdb,1.0,63.07,63.07,63.07,3.84,1.29,76.98,0.2638912133891213,63.07,1.0,5.0,83.15,6.0,SUCCESS,
ADI-47190,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47190.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,82.08,3.0,SUCCESS,
ADI-47191,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47191.pdb,1.0,72.79,72.79,72.79,2.16,0.58,83.24,0.3097446808510639,72.79,1.0,7.0,167.39,8.0,SUCCESS,
ADI-47193,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47193.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.58,2.0,SUCCESS,
ADI-47192,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47192.pdb,2.0,168.91000000000005,133.49,84.45500000000001,3.39,0.99,159.75,0.7037916666666668,168.91000000000005,2.0,5.0,98.07,7.0,SUCCESS,
ADI-47194,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47194.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.17,4.0,SUCCESS,
ADI-47195,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47195.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,104.98,6.0,SUCCESS,
ADI-47196,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47196.pdb,1.0,156.6,156.6,156.6,3.0,0.89,154.69,0.6635593220338983,156.6,1.0,2.0,64.15,3.0,SUCCESS,
ADI-47198,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47198.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,106.06,4.0,SUCCESS,
ADI-47197,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47197.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,116.65,6.0,SUCCESS,
ADI-47199,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47199.pdb,1.0,22.68,22.68,22.68,3.55,1.69,48.6,0.0990393013100436,0.0,0.0,7.0,148.38,8.0,SUCCESS,
ADI-47200,boltz2,/workspace_developability_acquisition/organizer_extension/feature_prospecting/structure_sources/boltz2_fv_standard_v1/structures_pdb/ADI-47200.pdb,2.0,67.4,41.26,33.7,2.55,0.78,90.03,0.2943231441048035,41.26,1.0,4.0,140.18,6.0,SUCCESS,
