id,generator,status,mean_H_surface,q75_H_surface,q90_H_surface,q95_H_surface,max_H_surface,positive_H_area_fraction,top10_H_mean,top10_H_area_fraction,high_H_patch_count,largest_high_H_patch_area_fraction,largest_high_H_patch_n_vertices,CDR_mean_H,CDR_q90_H,CDR_high_H_area_fraction
ADI-47306,esmfold,SUCCESS,0.004160930027339774,0.06191588400768325,0.17095153620754566,0.23917479002791822,0.8166632811460643,0.4238063587203049,0.2693030344212949,0.09965076667555932,148,0.005293712666619492,5,0.0610915627332651,0.237199630625111,0.3355496464528411
ADI-47307,esmfold,SUCCESS,-0.006606058553079208,0.0629730602790685,0.14596493341683273,0.2110183882299377,0.7217589744764485,0.38976947490381114,0.24871261891478896,0.09993533631188363,160,0.006011860270536851,6,0.07502079010350636,0.2465254090018185,0.45469922045633343
ADI-47308,esmfold,SUCCESS,0.006152073068892805,0.06365619763026986,0.14597808748621247,0.20824760256996494,0.6135695597725013,0.45875375510477906,0.2284333445694017,0.09879231446999927,150,0.005287084525181951,5,0.04174895029520303,0.19079104158820068,0.3334569987961985
ADI-47309,esmfold,SUCCESS,0.01611894859392107,0.08988219976961212,0.17839994439288917,0.2566691472853637,0.6187529654934505,0.46352131696396076,0.28186210967673203,0.09889308720375824,152,0.004152226050669282,4,0.051315991130980926,0.22950904746280434,0.33629728173630047
ADI-47310,esmfold,SUCCESS,0.002571971464315453,0.05124381481560418,0.14650450416707608,0.20604706512785897,0.4850175232722734,0.4392964864860408,0.24007790259334194,0.1008049605298249,152,0.004102344239101367,4,0.05340312750559921,0.19984650108141783,0.3744123643096916
ADI-47311,esmfold,SUCCESS,-0.00027100836391832743,0.05663492257425653,0.1377006931784844,0.20355177661841203,0.8320749811286172,0.41281320688830314,0.23671525756843284,0.10030534865044324,145,0.006678029343790164,6,0.01659480907810302,0.1605062913316665,0.27865703829064215
ADI-47312,esmfold,SUCCESS,0.0006128203182001477,0.05268589415420678,0.14639456915022303,0.1919078088551777,0.514542217992016,0.4317314958942355,0.22333633393980334,0.1001629480390286,142,0.004194682939450133,4,0.03602292209443911,0.2070355279494877,0.3410975058290725
ADI-47313,esmfold,SUCCESS,0.008556276966492011,0.07272026202288989,0.16610998392866116,0.22487329561196245,0.5279712591275869,0.44219860270122435,0.2570852809476287,0.10117505583861165,146,0.006586104448016853,6,0.06075549954872741,0.2515936435661053,0.3244749126594182
ADI-47316,esmfold,SUCCESS,0.010148142051492556,0.07426047413718988,0.17088101658109636,0.24737052700354145,0.6801894183222923,0.4512740628424001,0.28986046185167313,0.09988877537195946,155,0.007003793966808227,7,0.045232445906283426,0.28280452070575873,0.30129277579971514
ADI-47317,esmfold,SUCCESS,-0.00483410269359701,0.0520945281771231,0.15189877984057906,0.25988163365973677,0.6727235790675502,0.3997891717474504,0.2682559961354875,0.10000267466013767,150,0.004344912217884013,4,0.0021561872567652314,0.2376987124601489,0.2387044016073874
