id,generator,extraction_status,error,mean_H_surface,q75_H_surface,q90_H_surface,q95_H_surface,max_H_surface,positive_H_area_fraction,top10_H_mean,top10_H_area_fraction,high_H_patch_count,largest_high_H_patch_area_fraction,largest_high_H_patch_n_vertices,CDR_mean_H,CDR_q90_H,CDR_high_H_area_fraction,n_surface_points,copatch_status,phi_finite_frac
ADI-47264,boltz2,SUCCESS,,0.0011325465524688544,0.0692466316489744,0.15702385807813954,0.2080722489412503,0.5899871105907473,0.4157672818771983,0.23957372915264638,0.09876428696476607,155,0.0041305489374583735,4,0.04474919694106754,0.18839746013724654,0.3002474843492299,959,SUCCESS,1.0
ADI-47265,boltz2,SUCCESS,,0.01205792720761134,0.07323697512557614,0.16965083361719896,0.2707011828379213,0.5539231280849491,0.4603494603653412,0.28970714379520873,0.10125541707304753,142,0.005146651524630684,5,0.07535663883217857,0.2906469663675341,0.32653461622429675,905,SUCCESS,1.0
ADI-47267,boltz2,SUCCESS,,0.006396019164578504,0.07294625065267947,0.15480894238388748,0.2169517602498424,0.46853509870779303,0.4412476375989165,0.237327074537473,0.10076382249175894,144,0.004589101554268325,4,0.0742120218919484,0.2574411704509676,0.38751237289418095,862,SUCCESS,1.0
ADI-47278,boltz2,SUCCESS,,0.0013402887925286838,0.05706703605337835,0.14438008689355464,0.22996484654081428,0.6232866532082628,0.4201975268983211,0.2543028852720092,0.1005213967579421,129,0.0037104873427369757,4,0.06250486104400131,0.2953889826831847,0.32763593121513673,846,SUCCESS,1.0
ADI-47279,boltz2,SUCCESS,,0.010033020210104692,0.06505629379306821,0.1533545295927308,0.21042142987346332,0.44517228469082465,0.4741210471101301,0.22792431106849365,0.0996127132915724,135,0.005534819380361347,5,0.025093569464346935,0.19704743451944545,0.25460490621792664,832,SUCCESS,1.0
ADI-47280,boltz2,SUCCESS,,0.01254467252439686,0.07594791493372305,0.15506092313479533,0.22159998024935645,0.5361440562696582,0.4989951193378438,0.24866673629736416,0.09833429834594166,137,0.0035397741040970442,3,0.05258669657970039,0.25551717944492613,0.3005183847316586,835,SUCCESS,1.0
ADI-47281,boltz2,SUCCESS,,0.007185923051909919,0.06068302661566703,0.14451510705720208,0.20473053619562015,1.1536742617505285,0.46140476755628157,0.2504216417815943,0.10100910086693737,138,0.004521805995085822,4,0.03511917206798771,0.21208418319743919,0.34472846938568474,872,SUCCESS,1.0
ADI-47282,boltz2,SUCCESS,,-0.012551210254807559,0.04811191889955678,0.1476743205355785,0.21843721672280517,0.577407118304581,0.38124166335667603,0.24973239353788446,0.09985558072300293,134,0.007235673247078808,6,0.020319618127035602,0.23559056427076563,0.28945551377687,836,SUCCESS,1.0
ADI-47283,boltz2,SUCCESS,,0.007245001507295138,0.0680684860771133,0.172423001567514,0.23807603415441084,0.5694870979468764,0.4615086065979842,0.261432803570501,0.10055065538729466,142,0.004364856946885202,4,0.05166859858538474,0.24234856615423764,0.2961811585330582,953,SUCCESS,1.0
ADI-47284,boltz2,SUCCESS,,0.009913830349377512,0.07566242550500574,0.16395270647326815,0.2442917845347554,0.6101239641981424,0.44711037937662607,0.2571067804353442,0.0995965276569311,141,0.004562577804032465,4,0.02582104285336073,0.20408972221004582,0.23463728804093853,861,SUCCESS,1.0
ADI-47285,boltz2,SUCCESS,,0.013120585234123662,0.06683821277227026,0.1492951698994449,0.1924867326905125,0.5091731771694139,0.5050863346134955,0.22321651576321866,0.10135245710789526,143,0.003647338851962328,3,0.06001512334567276,0.16940200329429425,0.294324311374879,844,SUCCESS,1.0
ADI-47286,boltz2,SUCCESS,,0.015414129811233386,0.07436263675122318,0.1898432480473104,0.241612996070173,0.4760380643067822,0.45720079552579984,0.26932218451988027,0.10200817063831887,123,0.005753190608438761,5,0.07793858491373767,0.26695064126616436,0.439742018553846,841,SUCCESS,1.0
ADI-47287,boltz2,SUCCESS,,-0.008399345890764241,0.04229122837815465,0.1321878897863582,0.20277200719486185,0.4772393876005837,0.40310512966314366,0.2213763860679096,0.10156611352754236,134,0.007130241814357315,6,0.010511615833903493,0.19140489601950963,0.21237653232771134,874,SUCCESS,1.0
ADI-47288,boltz2,SUCCESS,,0.013914413748471084,0.09139250256003985,0.18618999135582034,0.2540222901165457,0.6227008384267516,0.4786216849263675,0.2751369715116883,0.10119397164186504,134,0.005910315876085818,5,0.029029880062226777,0.23905587831287775,0.26619670674901585,855,SUCCESS,1.0
ADI-47289,boltz2,SUCCESS,,0.00803543472143743,0.07229863658981732,0.17534162603349834,0.25648896266165744,0.664717083831418,0.4731625409990074,0.2778303737742239,0.09889050105052105,138,0.004685178521480265,4,0.026745956792692992,0.23368234902521798,0.32585258621650903,868,SUCCESS,1.0
ADI-47290,boltz2,SUCCESS,,0.013693623512995584,0.08054664742951377,0.1508931461149392,0.19690937026675934,0.4246192035503193,0.5088325486240683,0.21696272348479162,0.10125062409499848,140,0.004636369082749626,4,0.03750032526921374,0.1990639539844275,0.29848592118497697,857,SUCCESS,1.0
ADI-47291,boltz2,SUCCESS,,0.006505183082270081,0.07177615762217705,0.15695724501481365,0.23397260416715215,0.5764391004352788,0.4614268442962256,0.2504590622938835,0.10031174810825429,136,0.006767385874333559,6,0.053306676248178766,0.23966428515318883,0.33823616297038417,877,SUCCESS,1.0
ADI-47292,boltz2,SUCCESS,,0.0021621347753045545,0.08082571225318298,0.17257595894540284,0.2481813681569421,0.49774306291647136,0.43739714554505027,0.2639183058447738,0.09875763421339745,142,0.00548171716611108,5,0.05011984497125958,0.24831693441841654,0.2992699685411874,870,SUCCESS,1.0
ADI-47293,boltz2,SUCCESS,,0.006436647299386712,0.08027748316903344,0.18125104890470353,0.2493808790031028,0.5752974408178124,0.4520539655009263,0.268577538889673,0.09897514284133722,147,0.004449509994063877,4,0.09840140291460613,0.2778407013923578,0.4554655941341299,899,SUCCESS,1.0
ADI-47294,boltz2,SUCCESS,,0.009402526031639848,0.07079694655307102,0.17766515348643705,0.263685532144524,0.7478004263239292,0.44593988580990845,0.28525721635302503,0.09959417822789553,138,0.0054401727007503805,5,0.0355431897291374,0.2418390259407551,0.22032041407672878,915,SUCCESS,1.0
ADI-47295,boltz2,SUCCESS,,0.007375844506241456,0.05780275477046122,0.13918969048131108,0.20195689827581845,0.6924741388772933,0.4591981638486713,0.23455994355945395,0.10095242073474675,157,0.006433784339954964,6,0.013916617422899428,0.14927582566626493,0.2028433448922601,942,SUCCESS,1.0
ADI-47296,boltz2,SUCCESS,,0.007924438213247027,0.07378750806726492,0.14352415225134818,0.19314910197079027,0.5487745271945229,0.4637754650095203,0.21207530971819802,0.10109516474346587,148,0.005503477691996949,5,0.012653914593150576,0.1376184325767005,0.19834842160020422,901,SUCCESS,1.0
ADI-47297,boltz2,SUCCESS,,0.010962101962731096,0.07377387300662588,0.16577567655088404,0.2436162657917163,0.6177543675043555,0.46405326073797126,0.269653242191194,0.0992417408202405,128,0.003938350757137859,4,0.049116734905700114,0.2892175300909499,0.30146859825047206,849,SUCCESS,1.0
ADI-47298,boltz2,SUCCESS,,0.004917371433568386,0.08076815309312317,0.1650084564899403,0.21873869049961364,0.3851313789484357,0.44417474522128675,0.24168992329774042,0.10231462035532116,141,0.0035169348868741524,3,0.04210541860679729,0.20419868331861163,0.2836570084412857,844,SUCCESS,1.0
ADI-47299,boltz2,SUCCESS,,0.011859904416585977,0.08749623412669363,0.17530798535783973,0.24129431879797672,0.8061542949044511,0.447924368027779,0.2846891928141702,0.10026159249785604,140,0.00656904927916421,6,0.06000346008838844,0.23879349558298837,0.2988655653503138,903,SUCCESS,1.0
ADI-47300,boltz2,SUCCESS,,0.00026295745766460616,0.061510929167737684,0.14677917422272474,0.19670947681754475,0.4415860804006981,0.4328553488984532,0.21876323128761996,0.10099814506629816,140,0.00437191553775469,4,0.010369449005375285,0.17004930476642857,0.2730159210188067,874,SUCCESS,1.0
ADI-47301,boltz2,SUCCESS,,0.00893423366228135,0.06583450392984413,0.15734677396332766,0.22330649758458487,0.5951510382812241,0.45200510119226467,0.2400183554229721,0.09966224407313866,150,0.005488259316394643,5,0.007111540213125459,0.11831337489327562,0.18019612515691624,901,SUCCESS,1.0
ADI-47302,boltz2,SUCCESS,,0.0028061612167855237,0.06614084627310557,0.13799027407076978,0.20590132191442134,0.5089942967907704,0.45115904856024075,0.23180430987572445,0.10157053635178473,143,0.004924417995805927,4,0.023341356899184675,0.18369158843963443,0.2415875778067429,835,SUCCESS,1.0
ADI-47303,boltz2,SUCCESS,,-0.00838329666189319,0.06354694348287818,0.150061699795478,0.21321802328794676,0.559962434641422,0.40630229652020666,0.23283570500962772,0.10020171404702802,137,0.005750937364917651,5,0.014210008349857662,0.18783043407331418,0.25569925210795,876,SUCCESS,1.0
ADI-47304,boltz2,SUCCESS,,0.0006502472866771365,0.07611664730072121,0.17806867600667325,0.23579153237052106,0.48738625552653514,0.4195756776778854,0.25406267017966927,0.1008189958870946,136,0.006445746987160142,6,0.06563531023962582,0.24822395566288774,0.3700071098085159,917,SUCCESS,1.0
ADI-47305,boltz2,SUCCESS,,0.0033362631617455327,0.061488660687400484,0.15103943488539293,0.20898644688920912,0.6480174805946458,0.4448065958625179,0.22844442721815147,0.09985417240887323,127,0.004694142728834296,4,0.04248631961644941,0.20677310655232656,0.31754867118545405,835,SUCCESS,1.0
ADI-47306,boltz2,SUCCESS,,0.014257013424724834,0.0843090409538307,0.1800743040792133,0.24036852802616968,0.5142314310296738,0.4627117154719931,0.2594844818221864,0.09975979886664273,136,0.0057478741533120315,5,0.0558642395157567,0.2290430377298887,0.26695930373574894,864,SUCCESS,1.0
ADI-47307,boltz2,SUCCESS,,-0.0025501667770972142,0.07384812277574807,0.1424534619137574,0.21486628723892356,0.594491475644862,0.4356144000710955,0.2459472327793056,0.1008098002403568,138,0.004495590482594654,4,0.06923859287602849,0.2521361965111799,0.41132851462546566,884,SUCCESS,1.0
ADI-47308,boltz2,SUCCESS,,0.015237466462417807,0.08470945534431971,0.15479583994104384,0.20141785007032914,0.49631997995522886,0.521362886103216,0.22710369621460932,0.09969486517767101,141,0.005581644317524755,5,0.05399802164972708,0.18697578655569252,0.30128531000689057,901,SUCCESS,1.0
ADI-47309,boltz2,SUCCESS,,0.015118648051317915,0.09062855864031558,0.16684041194059943,0.23266402382164605,0.5187463770803137,0.476189413430839,0.25797423448273743,0.09987380689440035,128,0.004617035920581693,4,0.04690694261714302,0.1944385030343776,0.2908665592480662,861,SUCCESS,1.0
ADI-47310,boltz2,SUCCESS,,0.007015469859223875,0.060851671344738824,0.14058933616412778,0.1838951630621056,0.5056987915748858,0.4685986848573339,0.21767685398572753,0.09911879521297633,135,0.003375253325010747,3,0.05132649575016555,0.18965150332677597,0.33426425344358485,877,SUCCESS,1.0
ADI-47311,boltz2,SUCCESS,,0.0024937701836182423,0.058284030219374554,0.14009259923257764,0.21802235603142683,0.7357744214459012,0.4437143609300855,0.23634672799428522,0.09948689234988643,141,0.004546900122902493,4,0.017429326611693764,0.14866352479770087,0.2442033246539268,884,SUCCESS,1.0
ADI-47312,boltz2,SUCCESS,,-0.0014395982664640067,0.05289921703975846,0.13537890959700913,0.18617573235878593,0.93884700406484,0.43329013539330735,0.2126804975734232,0.09980478400318873,149,0.0034168562558825858,3,0.025088480148771967,0.15569571511296582,0.26472319837374836,879,SUCCESS,1.0
ADI-47313,boltz2,SUCCESS,,0.014846028957613368,0.0911251097236731,0.17128823430770632,0.2130990087021511,0.7966210964146065,0.4939199773305007,0.262261279190306,0.0988155523500894,132,0.005594193616469532,5,0.0842228334788642,0.22490526924301696,0.38524643653560664,871,SUCCESS,1.0
ADI-47316,boltz2,SUCCESS,,0.013950147864941923,0.08301235440159188,0.17229008048312566,0.24071447599539877,0.7272794595514017,0.48187896648562656,0.27300416996361904,0.10111918210195249,135,0.004914383123260992,4,0.039446104958410576,0.24609352560969866,0.2875864199896087,823,SUCCESS,1.0
ADI-47317,boltz2,SUCCESS,,0.0026587242243342117,0.0668528928773366,0.17168057624323238,0.2446913398668122,0.6368754750689009,0.43609131123593775,0.258533188853294,0.1005977751156579,132,0.005588307168028344,5,0.00029697043098578994,0.20498974210936097,0.2241311211299127,881,SUCCESS,1.0
